,2017-04-12Hour00,2017-04-12Hour01,2017-04-12Hour02,2017-04-12Hour03,2017-04-12Hour04,2017-04-12Hour05,2017-04-12Hour06,2017-04-12Hour07,2017-04-12Hour08,2017-04-12Hour09,2017-04-12Hour10,2017-04-12Hour11,2017-04-12Hour12,2017-04-12Hour13,2017-04-12Hour14,2017-04-12Hour15,2017-04-12Hour16,2017-04-12Hour17,2017-04-12Hour18,2017-04-12Hour19,2017-04-12Hour20,2017-04-12Hour21,2017-04-12Hour22,2017-04-12Hour23
S77,0.0,0.0,0.0,2.0,21.000000000000004,3.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,0.0,0.0,1.4,9.2,0.0,0.0,0.2,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,0.0,0.0,0.0,16.4,2.1999999999999997,0.4,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,0.0,0.0,0.0,5.6000000000000005,0.2,0.0,0.6000000000000001,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S64,0.0,0.0,0.0,2.2,5.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S90,0.0,0.0,0.0,9.399999999999999,11.0,1.7999999999999998,0.0,0.2,1.2,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S61,0.0,0.0,0.0,0.0,6.8,3.0000000000000004,1.2,1.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S114,0.0,0.0,0.0,0.2,3.600000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S11,0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S50,0.0,0.0,0.0,33.6,15.799999999999999,2.6,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
