,2017-06-28Hour00,2017-06-28Hour01,2017-06-28Hour02,2017-06-28Hour03,2017-06-28Hour04,2017-06-28Hour05,2017-06-28Hour06,2017-06-28Hour07,2017-06-28Hour08,2017-06-28Hour09,2017-06-28Hour10,2017-06-28Hour11,2017-06-28Hour12,2017-06-28Hour13,2017-06-28Hour14,2017-06-28Hour15,2017-06-28Hour16,2017-06-28Hour17,2017-06-28Hour18,2017-06-28Hour19,2017-06-28Hour20,2017-06-28Hour21,2017-06-28Hour22,2017-06-28Hour23
S77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.8,5.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0
S109,,0.0,,,,,,,,,0.0,0.0,0.0,0,,0.0,0.0,,,,,0.0,,
S117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.199999999999998,0.8,0.0,0.0,0.0,0.0,0.0
S64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8,14.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
S61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.2,25.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,0.8,9.799999999999999,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
S50,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,28.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0
S101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,23.400000000000002,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
S107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.8,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
S63,,,,,,,,,,,,0.0,0.0,0,0.0,0.0,25.0,4.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0
S33,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,29.80001,7.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.6,8.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S66,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0,0.0,5.6000000000000005,13.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,38.2,3.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S07,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.6000000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.0
S40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.6,7.199999999999999,0.2,0.2,0.0,0.0,0.0,0.0,
