,2018-03-24Hour00,2018-03-24Hour01,2018-03-24Hour02,2018-03-24Hour03,2018-03-24Hour04,2018-03-24Hour05,2018-03-24Hour06,2018-03-24Hour07,2018-03-24Hour08,2018-03-24Hour09,2018-03-24Hour10,2018-03-24Hour11,2018-03-24Hour12,2018-03-24Hour13,2018-03-24Hour14,2018-03-24Hour15,2018-03-24Hour16,2018-03-24Hour17,2018-03-24Hour18,2018-03-24Hour19,2018-03-24Hour20,2018-03-24Hour21,2018-03-24Hour22,2018-03-24Hour23
S77,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.59998,29.400000000000002,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
S109,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
S117,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
S55,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
S64,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
S90,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,19.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
S61,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
S114,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
S11,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.0,0.0,0,0.0,0.0,0,0.0,0.0
S50,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,,,0.0,0,0.0,0.0,0,0.0,0.0
