,2016-12-23Hour00,2016-12-23Hour01,2016-12-23Hour02,2016-12-23Hour03,2016-12-23Hour04,2016-12-23Hour05,2016-12-23Hour06,2016-12-23Hour07,2016-12-23Hour08,2016-12-23Hour09,2016-12-23Hour10,2016-12-23Hour11,2016-12-23Hour12,2016-12-23Hour13,2016-12-23Hour14,2016-12-23Hour15,2016-12-23Hour16,2016-12-23Hour17,2016-12-23Hour18,2016-12-23Hour19,2016-12-23Hour20,2016-12-23Hour21,2016-12-23Hour22,2016-12-23Hour23
S77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.0,0.8,0.0
S109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2000000000000002,9.2,6.800000000000001,0.8,0.0,0.0
S117,0.0,0.0,0.0,0.0,0.0,1.6,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2
S55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.6,7.0,0.8,0.2,0.0
S64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,77.0,20.399999999999995,0.4,0.0,0.0
S90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,6.800000000000001,0.8,0.4,0.0
S61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,36.80000000000001,8.6,1.0,2.4,0.6000000000000001,0.0
S114,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.4,30.400000000000002,0.4,0.2,0.0
S11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6,21.599999999999998,0.4,0.2,0.0
S50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.4,20.4,0.4,0.4,0.0
S101,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,23.6,0.6000000000000001,0.4,0.0
S107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.6,8.4,1.0,0.2,1.4,0.4,0.0
S118,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,6.2,1.4,0.4,0.0
S120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,12.8,1.0,0.6000000000000001,0.0
S63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999998,0.6000000000000001,0.8,0.0
S33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.4,1.0,0.2
S71,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,20.999999999999996,,0.6000000000000001,0.0
S43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.2,17.6,2.1999999999999997,0.6000000000000001,0.2,0.0
S66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,55.199999999999996,25.999999999999996,0.6000000000000001,0.2,0.0
S112,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,0.0,,44.599999999999994,20.4,,0.2,0.0
S07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.799999999999997,4.6000000000000005,0.8,0.2,0.0
S40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.599999999999998,12.000000000000002,0.6000000000000001,0.0,0.0
S108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,4.800000000000001,3.0000000000000004,0.8,0.0
S113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.399999999999995,3.0000000000000004,2.8000000000000003,1.6,0.6000000000000001,0.0
S44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.6000000000000001,0.6000000000000001,0.0
S119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8,7.800000000000001,2.1999999999999997,0.6000000000000001,0.0
S121,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.799999999999997,26.8,0.2,0.2,0.0
S35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,24.599999999999994,0.4,0.6000000000000001,0.0
S29,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,5.199999999999999,8.000000000000002,1.7999999999999998,0.0,0.0
S94,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.8,2.6000000000000005,1.4,0.2,0.0
