,2018-05-19Hour00,2018-05-19Hour01,2018-05-19Hour02,2018-05-19Hour03,2018-05-19Hour04,2018-05-19Hour05,2018-05-19Hour06,2018-05-19Hour07,2018-05-19Hour08,2018-05-19Hour09,2018-05-19Hour10,2018-05-19Hour11,2018-05-19Hour12,2018-05-19Hour13,2018-05-19Hour14,2018-05-19Hour15,2018-05-19Hour16,2018-05-19Hour17,2018-05-19Hour18,2018-05-19Hour19,2018-05-19Hour20,2018-05-19Hour21,2018-05-19Hour22,2018-05-19Hour23
S77,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,23.799999999999997,1.8,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S109,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S117,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.4000000000000004,7.2,1.4,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S55,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S64,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,0.0,0,0,0,0,0.0
S90,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,8.6,4.800000000000001,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S61,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S114,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12.2,5.6000000000000005,0.0,0.0,0,0,0,0,0.0
S11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,6.3999999999999995,0.0,0.0,0,0,0,0,0.0
S50,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.6000000000000001,3.6,,0.0,0.0,0.0,0,0,0,0,0.0
S101,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5.3999999999999995,0.0,0.0,0,0,0,0,0.0
S107,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S215,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,18.27,1.827,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S118,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,15.200000000000001,34.8,8.599999999999998,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S120,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.4,13.600000000000001,4.4,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S33,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,6.000000000000001,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S71,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,24.800009999999997,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S43,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S66,0.0,0,0,0,0.0,0.0,0.2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.8,0.2,0.0,0.0,0,0,0,0,0.0
S112,0.0,0,0,0,0.2,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.2,0.8,7.800000000000002,0.0,0.0,0,0,0,0,0.0
S07,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,4.2,3.400000000000001,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S40,0.0,0,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0,0,0,0,0.0
S108,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S113,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S44,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.4,0.0,2.4,0.0,0.0,0,0,0,0,0.0
S119,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.2,6.000000000000001,4.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S121,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.6,13.0,0.0,0.0,0,0,0,0,0.0
S35,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,4.8,0.0,0.2,0.0,0.0,0,0,0,0,0.0
S29,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S94,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.5999999999999999,0.0,0.0,0.0,0,0,0,0,0.0
S78,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2.5999999999999996,5.6000000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S106,0.0,0,0,0,,,,,0.0,0,0.0,0,0.0,0.0,0.2,,0.0,0.0,0.0,0,0,0,0,
S81,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S111,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,6.3999999999999995,36.8,5.200000000000001,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S900,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S102,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0
S122,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
