,2020-12-24Hour00,2020-12-24Hour01,2020-12-24Hour02,2020-12-24Hour03,2020-12-24Hour04,2020-12-24Hour05,2020-12-24Hour06,2020-12-24Hour07,2020-12-24Hour08,2020-12-24Hour09,2020-12-24Hour10,2020-12-24Hour11,2020-12-24Hour12,2020-12-24Hour13,2020-12-24Hour14,2020-12-24Hour15,2020-12-24Hour16,2020-12-24Hour17,2020-12-24Hour18,2020-12-24Hour19,2020-12-24Hour20,2020-12-24Hour21,2020-12-24Hour22,2020-12-24Hour23
S77,0,0,,0,0,0,0.0,0.0,0.0,0,0.0,0.4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,,0.0
S90,0,0,0.0,0,0,0,0.0,0.0,0.0,0,2.2,18.0,0.0,0.6000000000000001,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S61,0,0,0.0,0,0,0,0.0,0.0,0.0,0,1.2,5.6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S114,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S11,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S50,0,0,0.0,0,0,0,0.0,0.0,0.0,0,1.2,16.799999999999997,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S107,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S215,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.406,0.203,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S118,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,2.4000000000000004,0.2,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S120,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.4,8.799999999999999,0.0,0.0,0.2,0,0.0,0,0,0,0,0,0.0,0.0
S33,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S71,0,0,0.0,0,0,0,0.0,0.0,0.0,0,2.0,0.6000000000000001,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S43,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,10.6,0.8,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S66,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S112,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4.800000000000001,0.2,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S07,0,0,0.0,0,0,0,0.0,0.0,0.0,0,2.6,16.0,0.2,1.4000000000000001,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S40,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.2,4.6,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S108,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S113,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S44,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S119,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S121,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S35,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S29,0,0,0.0,0,0,0,,,,0,0.0,15.2,2.8000000000000003,0.0,0.0,0,0.0,0,0,0,0,0,,
S94,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,16.799999999999997,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S78,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S106,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,8.2,2.4000000000000004,0.2,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S81,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.2,2.2,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S201,0,0,0.0,0,0,0,0.0,0.0,0.0,0,2.0,11.999999999999998,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S202,0,0,0.0,0,0,0,0.0,0.0,0.0,0,1.212,20.80599,0.0,0.20199999999999999,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S203,0,0,0.0,0,0,0,0.0,0.0,0.0,0,4.422,2.613,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S204,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1.206,2.613,0.201,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S205,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,2.244,1.8359999999999999,0.204,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S207,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S208,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S209,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,2.6260000000000003,15.554000000000002,0.20199999999999999,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S210,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S211,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S212,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S213,0,0,0.0,0,0,0,0.0,0.0,0.0,0,7.8,39.0,1.2,0.4,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S214,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S216,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,8.772,1.428,0.612,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S217,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.591,7.683,1.182,0.19699999999999998,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S218,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.204,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S219,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1.206,1.8090000000000002,0.402,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S220,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.609,1.4210000000000003,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S221,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7.128,3.3659999999999997,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S222,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7.637999999999999,0.201,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S223,0,0,0.0,0,0,0,0.0,0.0,0.0,0,1.015,2.03,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S224,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S226,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.203,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S227,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.8,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S228,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S229,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.203,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S230,0,0,0.0,0,0,0,0.0,0.0,0.0,0,12.0,40.199999999999996,0.6000000000000001,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S111,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,13.799999999999999,0.2,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S900,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,2.4,6.000000000000001,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S60,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S84,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4.4,0.2,0.0,0.0,0,0.2,0,0,0,0,0,0.0,0.0
S79,0,0,0.0,0,0,0,,0.0,0.0,0,0.0,5.8,0.0,0.2,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S92,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S88,0,0,0.0,0,0,0,0.0,0.0,0.0,0,1.8,11.000000000000002,0.8,0.2,0.0,0,0.0,0,0,0,0,0,0.0,0.0
S123,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,9.400000000000002,0.4,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0
