,2020-07-27Hour00,2020-07-27Hour01,2020-07-27Hour02,2020-07-27Hour03,2020-07-27Hour04,2020-07-27Hour05,2020-07-27Hour06,2020-07-27Hour07,2020-07-27Hour08,2020-07-27Hour09,2020-07-27Hour10,2020-07-27Hour11,2020-07-27Hour12,2020-07-27Hour13,2020-07-27Hour14,2020-07-27Hour15,2020-07-27Hour16,2020-07-27Hour17,2020-07-27Hour18,2020-07-27Hour19,2020-07-27Hour20,2020-07-27Hour21,2020-07-27Hour22,2020-07-27Hour23
S77,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3.0,1.5999999999999999,0.0,13.2,1.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,5.6,0.4,7.3999999999999995,0.2,8.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,3.1999999999999997,0.6000000000000001,2.8,8.399999999999999,7.2,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S90,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,7.4,2.6000000000000005,0.2,8.399999999999999,0.6000000000000001,8.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.4,1.9999999999999998,18.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S114,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9.4,3.2000000000000006,2.6,1.4,0.6000000000000001,2.8000000000000003,0.4,0.0,0.0,0.0,0.0,0.0,0.0
S11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.2000000000000002,4.800000000000001,0.8,9.999999999999998,0.2,2.4000000000000004,0.4,0.0,0.0,0.0,0.0,0.0,0.0
S50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0000000000000004,0.2,6.200000000000001,0.8,2.6000000000000005,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,1.0150000000000001,10.149999999999999,15.630999999999998,1.8270000000000002,16.848999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S118,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,3.2,0.2,19.8,7.199999999999999,7.000000000000001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S120,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,3.0,2.8000000000000003,0.4,10.4,0.6000000000000001,6.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S33,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,4.0,2.2,4.6,12.799999999999997,0.0,2.1999999999999997,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S71,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,1.7999999999999998,5.4,0.0,2.0,0.6000000000000001,3.600000000000001,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S43,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.6,12.399999999999999,1.2000000000000002,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S66,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,6.6,3.400000000000001,2.6,3.600000000000001,1.5999999999999999,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S112,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.8,0.6000000000000001,9.0,0.4,1.9999999999999998,0.4,0.0,0.0,0.0,0.0,0.0,0.0
S07,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.4,5.6000000000000005,0.0,15.799999999999997,0.8,13.400000000000002,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S40,0.0,0.0,0.0,0.0,0.2,,0.0,0.0,0.0,,,10.6,0.4,19.8,0.4,5.6,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3999999999999995,0.8,13.0,7.6000000000000005,6.4,8.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,2.8000000000000003,12.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S44,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1.0,3.400000000000001,1.2,21.4,0.8,1.7999999999999998,0.4,0.0,0.0,0.0,0.0,0.0,0.0
S119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,3.6,6.0,18.8,4.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.000000000000001,3.8000000000000003,9.399999999999999,0.6000000000000001,2.6000000000000005,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S35,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003,0.4,9.2,1.0,1.2000000000000002,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S29,,,,,,,,,,0.0,0.0,5.6,5.4,2.6000000000000005,6.999999999999999,0.2,0.0,0.0,0.0,,,,,
S94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.8,2.6,2.1999999999999997,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S78,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,17.60001,12.200000000000003,4.0,13.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.2000000000000002,,0.2,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S81,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.2,2.6,13.0,10.399999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S201,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.2,6.0,0.8,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S202,0.0,0.0,0.0,0.0,0.20199999999999999,0.0,0.0,0.0,0.0,0.0,0.40399999999999997,4.444,0.0,4.444,0.8079999999999999,2.222,1.6159999999999999,0.0,0.0,0.20199999999999999,0.0,0.0,0.0,0.0
S203,0.0,0.0,0.0,0.0,0.402,0.0,0.0,0.0,0.0,0.0,1.2060000000000002,7.637999999999999,0.201,2.0100000000000002,0.603,2.8140000000000005,1.2060000000000002,0.201,0.0,0.0,0.0,0.0,0.0,0.0
S204,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.804,2.814,7.035,26.532,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.608,11.256,0.0,14.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,13.872000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S209,0.0,0.0,0.0,0.0,0.20199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.858,3.4339999999999997,0.606,0.20199999999999999,22.018000000000004,0.8079999999999999,0.20199999999999999,0.0,0.0,0.0,0.0,0.0,0.0
S210,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,12.261,2.0100000000000002,11.457,1.2060000000000002,3.4170000000000003,2.2110000000000003,0.201,0.0,0.0,0.0,0.0,0.0,0.0
S211,0.0,0.0,0.0,0.0,0.203,0.0,0.0,0.0,0.0,0.0,0.203,6.292999999999998,2.842,7.308,1.8270000000000002,2.03,2.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S212,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,14.4,1.8,30.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S213,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.3999999999999995,3.0,0.4,5.3999999999999995,0.6000000000000001,6.800000000000002,0.6000000000000001,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.379,0.0,18.320999999999998,12.410999999999998,4.3340000000000005,12.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S216,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.0,4.284,4.692,0.204,12.24,0.204,10.812000000000003,0.408,0.204,0.0,0.0,0.0,0.0,0.0,0.0
S217,0.0,0.0,0.0,0.0,0.19699999999999998,0.0,0.0,0.0,0.0,0.0,2.364,2.561,0.19699999999999998,15.168999999999999,0.591,9.259,0.39399999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S218,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.852,4.4879999999999995,4.284000000000001,1.224,1.02,2.6520000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
