,2017-09-16Hour00,2017-09-16Hour01,2017-09-16Hour02,2017-09-16Hour03,2017-09-16Hour04,2017-09-16Hour05,2017-09-16Hour06,2017-09-16Hour07,2017-09-16Hour08,2017-09-16Hour09,2017-09-16Hour10,2017-09-16Hour11,2017-09-16Hour12,2017-09-16Hour13,2017-09-16Hour14,2017-09-16Hour15,2017-09-16Hour16,2017-09-16Hour17,2017-09-16Hour18,2017-09-16Hour19,2017-09-16Hour20,2017-09-16Hour21,2017-09-16Hour22,2017-09-16Hour23
S77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.999999999999998,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0
S109,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0
S117,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,16.0,8.399999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,,0.0,0.0,0
S55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
S64,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
S90,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.6,3.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,,0.0,0.0,0
S61,0.0,0.0,0.0,0.0,0.0,0.0,21.2,7.800000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0
S114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0
S11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,10.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
S50,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
S101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0
