,2018-10-10Hour00,2018-10-10Hour01,2018-10-10Hour02,2018-10-10Hour03,2018-10-10Hour04,2018-10-10Hour05,2018-10-10Hour06,2018-10-10Hour07,2018-10-10Hour08,2018-10-10Hour09,2018-10-10Hour10,2018-10-10Hour11,2018-10-10Hour12,2018-10-10Hour13,2018-10-10Hour14,2018-10-10Hour15,2018-10-10Hour16,2018-10-10Hour17,2018-10-10Hour18,2018-10-10Hour19,2018-10-10Hour20,2018-10-10Hour21,2018-10-10Hour22,2018-10-10Hour23
S77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.2,0.0,11.0,0.0,0.6000000000000001,8.6,1.5999999999999999,0.0,0.0,0.0
S117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003,0.0,0.0,0.0,0.0,0.0,3.0,5.2,0.8,1.8,0.8,0.0,0.0,0.0
S55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,18.4,24.799999999999997,11.8,6.799999999999999,0.0,0.0,0.0,0.0
S64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,7.8,12.599999999999998,2.2,0.4,0.4,0.0,0.0,0.0,0.0
S90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.8,0.0,18.599999999999998,1.0,1.2,6.599999999999999,0.8,0.0,0.0,0.0
S61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,8.200000000000001,9.0,0.2,0.0,0.0,0.0
S114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,3.8000000000000003,8.599999999999998,0.6000000000000001,0.2,0.2,0.2,0.0,0.0,0.0
S11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.2000000000000002,9.2,0.4,0.2,0.4,0.2,0.0,0.0,0.0
S50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,26.2,1.4000000000000001,0.4,1.0,0.0,0.0,0.0,0.0
S101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4000000000000001,6.000000000000001,0.6000000000000001,0.2,0.2,0.0,0.0,0.0,0.0
S107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.8000000000000003,2.2,2.8000000000000007,0.0,0.0,0.0,0.0
S215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.0,0.203,1.2180000000000002,0.0,0.0,2.2329999999999997,0.0,3.6539999999999995,6.698999999999999,0.203,0.0,0.0,0.0
S118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,13.0,0.0,1.6,3.2000000000000006,1.2000000000000002,0.0,0.0,0.0
S120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.4,0.0,15.399999999999997,0.6000000000000001,1.0,8.6,1.0,0.2,0.0,0.0
S33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.2,1.0,0.0,27.599999999999998,0.4,0.0,1.4,0.4,0.0,0.0,0.0
S71,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,0.0,6.6000000000000005,0.0,0.8,4.0,1.4000000000000001,0.0,0.0,0.0
S43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.0,5.6000000000000005,2.4,11.4,9.6,0.2,0.0,0.0,0.0
S66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,18.6,12.399999999999995,1.5999999999999999,0.0,0.6000000000000001,0.0,0.0,0.0,0.0
S112,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,20.0,19.599999999999998,0.6000000000000001,0.2,0.2,0.2,0.0,0.0,0.0
S07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6,4.0,14.399999999999997,4.4,3.0000000000000004,5.4,0.2,0.0,0.0,0.0
S40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,12.599999999999998,7.8,0.8,0.4,0.0,0.0,0.0,0.0
S108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,2.4000000000000004,0.8,0.0,0.0,0.0
S113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.2000000000000002,2.8000000000000003,5.800000000000001,0.2,0.0,0.0,0.0
S44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,22.599999999999994,0.4,0.0,0.6000000000000001,0.0,0.2,0.0,0.0
S119,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.2,0.0,0.2,0.0,0.2,0.0,5.800000000000001,0.0,2.4,4.2,1.2000000000000002,,0.0,0.0
S121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8000000000000003,9.199999999999998,,0.2,0.2,0.2,0.0,0.0,0.0
S35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,19.8,0.6000000000000001,0.2,0.4,0.0,0.0,0.0,0.0
S29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.799999999999999,20.799999999999997,19.2,8.4,0.0,0.0,0.0,0.0
S94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.200000000000001,18.400000000000002,29.2,9.0,0.0,0.0,0.0,0.0
S78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,2.4000000000000004,4.6,0.8,0.0,0.0,0.0
S106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
S81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.599999999999998,19.2,9.799999999999999,12.399999999999999,0.0,0.0,0.0,0.0
S111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.4,0.0,0.0,13.4,0.2,1.5999999999999999,8.200000000000001,0.8,0.0,0.2,0.0
S900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,28.0,42.4,12.999999999999998,3.6000000000000005,5.8,0.2,0.0,0.0,0.0
