,2020-02-11Hour00,2020-02-11Hour01,2020-02-11Hour02,2020-02-11Hour03,2020-02-11Hour04,2020-02-11Hour05,2020-02-11Hour06,2020-02-11Hour07,2020-02-11Hour08,2020-02-11Hour09,2020-02-11Hour10,2020-02-11Hour11,2020-02-11Hour12,2020-02-11Hour13,2020-02-11Hour14,2020-02-11Hour15,2020-02-11Hour16,2020-02-11Hour17,2020-02-11Hour18,2020-02-11Hour19,2020-02-11Hour20,2020-02-11Hour21,2020-02-11Hour22,2020-02-11Hour23
S77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,8.399999999999999,0.2,21.399999999999995,0.2,0.2,1.4,2.6,7.200000000000001,12.999999999999996,1.9999999999999998,1.0
S109,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.2,19.4,1.7999999999999998,0.2,0.2,25.999999999999996,20.2,10.599999999999998,2.6000000000000005
S117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2
S90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,4.000000000000001,0.0,3.4000000000000004,4.8,0.4,2.8000000000000003,6.199999999999999,6.600000000000001,14.6,2.6,1.0
S61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.2,0.2,2.0,20.4,4.800000000000001,17.599999999999994,0.2,0.0,6.800000000000001,0.0
S114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,4.2,1.8,0.0
S11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.4,2.0,1.2,0.4
S50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0000000000000004,1.0,2.4000000000000004,0.2,0.6000000000000001,1.4,2.8000000000000003,14.999999999999998,2.8000000000000003,0.4
S107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003,1.8,0.8,0.0,12.8,16.0,12.600000000000001,3.6,0.0,0.0,0.0,0.0
S215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.0,9.946999999999997,0.203,13.600999999999997,4.466,14.412999999999998,8.729,0.203,0.0,6.293
S118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,27.2,1.0,0.8,4.3999999999999995,13.8,11.600000000000001,18.000000000000004,1.2,1.4
S120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,6.600000000000001,0.2,9.0,4.6,0.4,2.2,8.0,7.4,12.2,5.0,0.4
S33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.5999999999999999,0.2,0.6,0.4,0.0,0.0,0.0,1.0,2.8000000000000003,0.6000000000000001,0.2
S71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.200000000000001,0.2,6.8,0.0,0.0,0.6000000000000001,2.2,11.599999999999998,10.0,1.2,2.6
S43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.2,0.0,12.2,3.000000000000001,10.8,21.0,0.2,0.0,8.799999999999999
S66,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.7999999999999998,0.2,5.0,2.0,0.0,0.0,0.0,2.4000000000000004,6.8,0.4
S112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4.800000000000001,0.0,0.0,0.0,1.0,2.400000000000001,0.2
S07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,5.0,8.6,4.8,1.2,4.8,15.2,10.200000000000001,0.2,5.2
S40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,0.8,1.2,7.000000000000001,0.0,6.3999999999999995,0.2,0.0,0.0,7.6,10.0,9.599999999999996,0.2
S108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.400000000000001,0.0,4.800000000000001,5.6000000000000005,13.800000000000002,18.2,17.599999999999998,0.2,0.2
S113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.5999999999999996,11.2,5.199999999999999,20.599999999999998,8.2,25.999999999999996,17.199999999999996,0.0,1.2,0.0
S44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.4,0.6000000000000001,0.0,0.2,0.0,0.0,0.0,1.0,0.6000000000000001,1.4,0.2
S119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,3.400000000000001,6.600000000000001,14.2,13.600000000000001,23.4,0.4,2.0
S121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,3.8000000000000003,2.2,0.2
S35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,0.6000000000000001,1.8,1.0,0.0,0.4,1.0,3.8000000000000003,9.0,1.9999999999999998,0.2
S29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.4,0.4,1.4,0.2,0.0,13.399999999999999,4.6
S94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.2,2.8000000000000003,10.4,2.1999999999999997,0.0,0.2,16.4,0.6000000000000001
S78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.200000000000001,0.2,11.8,7.6000000000000005,17.0,16.8,1.6,0.0,0.2
S106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.8,0.0,2.6,0.4
S81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.8,0.0,0.4,19.2,4.0,0.4,10.6
S111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1999999999999997,0.8,0.0,12.2,4.4,1.0,5.6,11.4,12.6,19.6,0.6000000000000001,1.2
S900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0,0.0,9.6,0.0,0.0,0.8,18.4,16.2,0.0,4.199999999999999
S122,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.4000000000000004,6.6000000000000005,1.7999999999999998,1.2000000000000002,0.0,11.4,0.4,0.0,0.0,7.6,14.799999999999999,6.0,0.8
S60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4000000000000001,8.599999999999998,0.4,8.599999999999998,4.2,5.4
S46,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,2.4,2.1999999999999997,3.4,0.0,3.2000000000000006,1.5999999999999999,0.8,2.9999999999999996,8.4,10.200000000000001,0.2,1.7999999999999998
S84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,10.4,2.0,0.4,0.2,0.0,0.0,1.8,0.0
S79,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.8,0.0,16.8,1.5999999999999999,0.8,2.4000000000000004,9.800000000000002,11.6,15.399999999999999,3.2,1.7999999999999998
S92,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.599999999999998,13.199999999999998,0.4,5.6000000000000005,0.0,0.0,0.4,3.6,6.600000000000001,9.200000000000001,0.6000000000000001,2.5999999999999996
S88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,3.2,3.8000000000000003,4.0,1.4,5.0,19.6,9.6,0.0,4.2
S123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,35.800000000000004,2.4000000000000004,9.0,4.6000000000000005,11.4,9.4,7.6000000000000005,0.0,2.2
S89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.4,0.0
S115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2
S82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
S24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,1.2000000000000002,0.0,0.8,0.0,0.0,0.0,20.8,0.0
S69,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.4,0.4,1.8,10.599999999999998,0.0,4.800000000000001,1.4,0.6000000000000001,0.6,12.399999999999999,11.4,2.6,1.0
S36,,,,,,,,,,,,,,,,0.0,,,,,,,,
S08,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,0.8,9.2,0.0,19.8,1.4000000000000001,0.4,2.2,22.0,17.6,0.6000000000000001,1.5999999999999999
S116,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,3.8000000000000003,0.6000000000000001,0.4,0.0,0.0,0.0,2.0,1.4,6.6000000000000005,0.2,1.2000000000000002
S104,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,1.5999999999999999,0.0,0.8,0.4,0.0,0.0,0.4,7.8,6.000000000000001,0.2
S100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,1.2,0.2,0.6000000000000001,0.4,0.0,0.0,1.0,3.6000000000000005,9.000000000000002,0.2
S91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.2,1.2,0.6000000000000001,0.0,6.2,0.4,0.0,0.0,5.800000000000001,16.000000000000004,3.8000000000000007,0.8
