,2017-10-13Hour00,2017-10-13Hour01,2017-10-13Hour02,2017-10-13Hour03,2017-10-13Hour04,2017-10-13Hour05,2017-10-13Hour06,2017-10-13Hour07,2017-10-13Hour08,2017-10-13Hour09,2017-10-13Hour10,2017-10-13Hour11,2017-10-13Hour12,2017-10-13Hour13,2017-10-13Hour14,2017-10-13Hour15,2017-10-13Hour16,2017-10-13Hour17,2017-10-13Hour18,2017-10-13Hour19,2017-10-13Hour20,2017-10-13Hour21,2017-10-13Hour22,2017-10-13Hour23
S77,0.4,0.0,0.0,0.0,0.0,0,0.2,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0
S109,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0
S117,0.0,0.0,0.2,0.0,0.0,0,16.0,1.2,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0
S55,0.4,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0
S64,1.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0
S90,0.8,0.2,0.0,,,0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0
S61,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0
S114,1.0,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0
S11,0.8,0.2,0.0,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0
S50,0.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0
