,2018-12-02Hour00,2018-12-02Hour01,2018-12-02Hour02,2018-12-02Hour03,2018-12-02Hour04,2018-12-02Hour05,2018-12-02Hour06,2018-12-02Hour07,2018-12-02Hour08,2018-12-02Hour09,2018-12-02Hour10,2018-12-02Hour11,2018-12-02Hour12,2018-12-02Hour13,2018-12-02Hour14,2018-12-02Hour15,2018-12-02Hour16,2018-12-02Hour17,2018-12-02Hour18,2018-12-02Hour19,2018-12-02Hour20,2018-12-02Hour21,2018-12-02Hour22,2018-12-02Hour23
S77,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15.0,2.2,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0
S117,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
S64,0,0,0.0,0.0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,9.8,1.6,0.4,0.4,3.2,0.0,0.0,0.0,0.0,0.2
S90,0,0,0.0,0.0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,14.400000000000002,0.0,0.4,0.0,3.6,0.0,0.0,0.0,0.0,0.2
S61,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S114,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.2,1.8,0.2,0.4,5.200000000000001,0.0,0.0,0.0,0.0,0.0
S11,0,0,0.0,0.0,0,0,0,0,0,0.0,,,,,,,0.0,0.0,3.8000000000000007,0.0,0.0,0.0,0.0,0.0
S50,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.4,0.0,0.2,2.8,0.0,0.0,0.0,0.0,0.4
S101,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6,14.400000000000002,0.0,0.0,5.8,0.2,0.0,0.0,0.0,0.0
S107,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S215,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.436,0.203,0.0,0.0,0.0,0.0,0.0,0.0
S118,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,7.2,0.0,0.0,0.0,0.0,0.0
S120,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.4,0.2,3.4,0.0,0.0,0.0,0.0,0.0
S33,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
S71,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.4,0.0,0.0,3.1999999999999997,0.2,0.0,0.0,0.0,0.0
S43,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1999999999999997,0.4,0.0,0.0,0.0,0.0,0.0,0.0
S66,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6000000000000001,0.0,8.4,0.2,0.0,0.0,0.0,0.0,0.0
S112,0,0,0.2,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,18.4,5.6000000000000005,0.0,0.8,2.2,0.0,0.0,0.0,0.0,0.0
S07,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.6000000000000001,0.6000000000000001,4.2,0.0,0.0,0.0,0.0,0.8
S40,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,6.0,0.4,2.0,0.0,0.0,0.0,0.0,1.0
S108,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
S113,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0
S44,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2,13.200000000000001,0.0,0.0,3.0000000000000004,0.2,0.0,0.0,0.0,0.0
S119,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.2,1.0,0.0,0.0,0.0,0.0,0.0
S121,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,4.0,0.0,0.2,5.4,0.0,0.0,0.0,0.0,0.0
S35,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,0.0,0.2,1.6,0.0,0.0,0.0,0.0,0.2
S29,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
S94,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
S78,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S81,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
S111,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.8,0.4,5.000000000000001,0.0,0.0,0.0,0.0,0.0
S900,0,0,0.0,0.0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
S122,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,6.800000000000001,0.4,0.4,0.0,0.0,0.0,0.0,1.4
S60,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.6,9.2,0.0,0.4,1.4,2.2,0.0,0.0,0.0,0.0
S46,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.2,0.2,0.6000000000000001,3.8000000000000003,0.0,0.0,0.0,0.0,0.4
S84,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S79,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6000000000000001,0.4,7.3999999999999995,0.0,0.0,0.0,0.0,0.0
S92,0,0,0.0,0.0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,2.2,0.4,0.0,0.0,1.7999999999999998,0.4,0.0,0.0,0.0,0.0
S88,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,0.4,1.2000000000000002,0.0,0.0,0.0,0.0,0.4
S123,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,2.4,0.0,0.0,0.0,0.0,0.0
S89,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.400000000000002,0.0,0.0,1.8,0.2,0.0,0.0,0.0,0.0
S115,0,0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,,0.6000000000000001,0.0,0.0,0.4,,,0.0,0.0
S82,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.0
S24,0,0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
S69,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,3.2,0.2,4.4,0.0,0.0,0.2,0.0,0.4
S36,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S08,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,1.4,0.0,2.0,0.0,0.0,0.0,0.0,0.8
S116,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
S104,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.8
S100,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,1.4000000000000001,0.8,0.0,0.0,0.0,0.0,0.0
S91,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,3.2,1.2,0.0,0.0,0.0,0.0,0.0,1.4000000000000001
