,2017-04-21Hour00,2017-04-21Hour01,2017-04-21Hour02,2017-04-21Hour03,2017-04-21Hour04,2017-04-21Hour05,2017-04-21Hour06,2017-04-21Hour07,2017-04-21Hour08,2017-04-21Hour09,2017-04-21Hour10,2017-04-21Hour11,2017-04-21Hour12,2017-04-21Hour13,2017-04-21Hour14,2017-04-21Hour15,2017-04-21Hour16,2017-04-21Hour17,2017-04-21Hour18,2017-04-21Hour19,2017-04-21Hour20,2017-04-21Hour21,2017-04-21Hour22,2017-04-21Hour23
S77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.200000000000001,19.8,1.2,0.8,0.2,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,2.4,1.4,0.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.800000000000002,,2.8000000000000003,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.199999999999998,1.5999999999999999,1.4,0.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.399999999999999,12.399999999999999,0.8,1.4,0.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599999999999998,8.2,0.4,0.2,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.8,0.8,1.2,0.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,35.6,1.2,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200000000000001,18.999999999999996,1.4,1.0,0.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,34.6,0.6000000000000001,0.6000000000000001,0.2,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,17.400000000000002,1.2,0.2,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S118,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S120,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S63,,,,,,,,,,,,,0.0,0.2,0.0,0,0,0,0,0,0.0,0,0,0
S33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.2,,0.6000000000000001,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.400000000000006,24.4,1.2,0.8,0.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,,8.599999999999998,0.6000000000000001,0.4,0.0,,0.0,0,0,0,0,0,0.0,0,0,0
S66,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.5999999999999996,2.1999999999999997,1.0,0.6000000000000001,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S07,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,6.400000000000001,1.0,1.7999999999999998,0.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,,4.6000000000000005,0.4,0.2,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,14.999999999999998,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S44,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,43.2,10.599999999999998,0.6000000000000001,0.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.999999999999998,14.800000000000002,1.4,0.8,0.2,0.0,0.2,0.0,0,0,0,0,0,0.0,0,0,0
S29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,7.800000000000001,1.2,0.6000000000000001,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1999999999999997,5.200000000000001,1.4,0.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,29.200000000000003,9.999999999999996,0.4,0.2,0.2,0.0,0.0,0,0,0,0,0,0.0,0,0,0
S106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.200000000000001,1.2,0.4,,0.0,0.0,0,0,0,0,0,0.0,0,0,0
