,2021-08-01Hour00,2021-08-01Hour01,2021-08-01Hour02,2021-08-01Hour03,2021-08-01Hour04,2021-08-01Hour05,2021-08-01Hour06,2021-08-01Hour07,2021-08-01Hour08,2021-08-01Hour09,2021-08-01Hour10,2021-08-01Hour11,2021-08-01Hour12,2021-08-01Hour13,2021-08-01Hour14,2021-08-01Hour15,2021-08-01Hour16,2021-08-01Hour17,2021-08-01Hour18,2021-08-01Hour19,2021-08-01Hour20,2021-08-01Hour21,2021-08-01Hour22,2021-08-01Hour23
S77,0,0,0,0,0,0,0.0,0.0,0.0,28.2,4.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S90,0,0,0,0,0,0,0.0,0.0,0.0,27.800000000000004,4.0,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S114,0,0,0,0,0,0,0.0,0.0,32.2,43.6,0.6000000000000001,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S11,0,0,0,0,0,0,0.0,1.2,27.799999999999997,51.400000000000006,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S50,0,0,0,0,0,0,0.0,0.0,22.6,34.599999999999994,1.9999999999999998,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S107,0,0,0,0,0,0,0.0,0.0,0.0,10.799999999999999,2.6,0.0,0.0,0.2,0.0,0,0,0,0,0,0,0,0,0
S215,0,0,0,0,0,0,0.0,0.0,0.0,23.954,7.511,0.203,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S118,0,0,0,0,0,0,0.0,0.0,0.0,39.4,7.800000000000001,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S120,0,0,0,0,0,0,0.0,0.0,0.2,29.800000000000004,4.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S33,0,0,0,0,0,0,0.0,0.4,68.19999999999999,25.799999999999997,2.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S71,0,0,0,0,0,0,0.0,0.0,6.6,47.8,6.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S43,0,0,0,0,0,0,0.0,0.0,0.0,22.2,15.8,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S66,0,0,0,0,0,0,0.0,0.6,16.2,23.599999999999998,0.8,0.6000000000000001,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S112,0,0,0,0,0,0,0.0,10.2,22.999999999999996,23.4,1.2,0.6000000000000001,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S40,0,0,0,0,0,0,0.0,0.0,2.4,18.2,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S108,0,0,0,0,0,0,0.0,0.0,0.0,22.2,5.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S113,0,0,0,0,0,0,0.0,0.0,0.0,22.2,8.2,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S44,0,0,0,0,0,0,0.0,8.4,27.8,33.2,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S119,0,0,0,0,0,0,0.0,0.0,0.0,39.2,8.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S35,0,0,0,0,0,0,0.0,0.0,32.4,37.2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S94,0,0,0,0,0,0,0.0,0.0,0.0,15.6,18.0,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S78,0,0,0,0,0,0,0.0,0.0,0.0,36.0,7.6,0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0
S106,0,0,0,0,0,0,0.0,0.0,0.0,4.2,2.0,0.4,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0
S81,0,0,0,0,0,0,0.0,0.0,0.0,18.799999999999997,5.000000000000001,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S201,0,0,0,0,0,0,0.0,0.0,25.0,45.8,2.2,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S202,0,0,0,0,0,0,0.0,0.0,17.977999999999998,44.23799999999999,3.03,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S203,0,0,0,0,0,0,0.0,0.0,18.894000000000002,53.86799999999998,5.427,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S204,0,0,0,0,0,0,0.0,0.0,0.0,19.295999999999996,2.4120000000000004,0.402,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S205,0,0,0,0,0,0,0.0,0.0,0.0,17.136,9.995999999999999,0.204,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S207,0,0,0,0,0,0,0.0,0.0,0.0,17.286,6.632999999999998,0.201,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S208,0,0,0,0,0,0,0.0,0.0,0.0,20.808,4.284,0.204,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S209,0,0,0,0,0,0,0.0,0.0,0.0,22.422,1.01,0.606,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S210,0,0,0,0,0,0,0.0,0.0,19.899,11.456999999999999,1.0050000000000001,0.603,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S211,0,0,0,0,0,0,0.0,0.0,12.585999999999997,18.676,0.406,0.406,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
S212,0,0,0,0,0,0,0.0,0.0,0.0,23.2,5.6000000000000005,0.0,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0
S213,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
